seq,ts_ns,event,order_id,side,type,price,quantity
50254,39316060836687,CANCEL,27449667,BUY,LIMIT,1409300,100
50255,39316069001789,CANCEL,27469875,SELL,LIMIT,1410000,11
50256,39316084956297,CANCEL,27426067,SELL,LIMIT,1409900,100
50257,39316085774021,NEW,27481467,SELL,LIMIT,1409800,100
50258,39316094768938,CANCEL,27481467,SELL,LIMIT,1409800,100
50259,39316378775265,NEW,27482611,SELL,LIMIT,1409400,100
50260,39316380420768,NEW,27482615,BUY,LIMIT,1409000,100
50261,39316387195087,NEW,27482627,BUY,LIMIT,1408900,100
50262,39316525838552,CANCEL,27482627,BUY,LIMIT,1408900,100
50263,39316533460469,NEW,27483543,BUY,LIMIT,1408900,100
50264,39316678483024,CANCEL,27482611,SELL,LIMIT,1409400,100
50265,39316910247064,CANCEL,27483543,BUY,LIMIT,1408900,100
50266,39316989036687,NEW,27485371,BUY,LIMIT,1408900,100
50267,39318069919137,CANCEL,27461547,BUY,LIMIT,1409200,100
50268,39318193455742,NEW,27489367,SELL,LIMIT,1409700,100
50269,39318204842830,CANCEL,27489367,SELL,LIMIT,1409700,100
50270,39318371604470,NEW,27489827,BUY,LIMIT,1408800,100
50271,39318375017890,CANCEL,27489827,BUY,LIMIT,1408800,100
50272,39318563542124,NEW,27490455,BUY,LIMIT,1408800,100
50273,39318596544306,CANCEL,27474743,BUY,LIMIT,1409100,100
50274,39318598207777,NEW,27490755,SELL,LIMIT,1409600,100
50275,39318836518824,CANCEL,27490755,SELL,LIMIT,1409600,100
50276,39318841371164,NEW,27491951,BUY,LIMIT,1408700,100
50277,39318854758532,CANCEL,27482615,BUY,LIMIT,1409000,100
50278,39318855756116,NEW,27492775,SELL,LIMIT,1409100,100
50279,39319614075028,CANCEL,27492775,SELL,LIMIT,1409100,100
50280,39319614075028,NEW,900000000472,BUY,MARKET,,100
50281,39319614620575,NEW,27495099,SELL,LIMIT,1409500,100
50282,39321776749266,CANCEL,27495099,SELL,LIMIT,1409500,100
50283,39321926490423,NEW,27501059,BUY,LIMIT,1408600,100
50284,39322070943030,CANCEL,27485371,BUY,LIMIT,1408900,100
50285,39322072989378,NEW,27503943,SELL,LIMIT,1409400,100
50286,39322073602461,CANCEL,27503943,SELL,LIMIT,1409400,100
50287,39322145619932,NEW,27506099,BUY,LIMIT,1408500,100
50288,39322146287459,CANCEL,27506099,BUY,LIMIT,1408500,100
50289,39322154108884,NEW,27506219,BUY,LIMIT,1408500,100
50290,39322168298328,CANCEL,27506219,BUY,LIMIT,1408500,100
50291,39322226357132,NEW,27507199,BUY,LIMIT,1408500,100
50292,39322300856852,CANCEL,27507199,BUY,LIMIT,1408500,100
50293,39322360907999,NEW,27508011,BUY,LIMIT,1408500,100
50294,39322368113271,CANCEL,27508011,BUY,LIMIT,1408500,100
50295,39322412018114,NEW,27508163,BUY,LIMIT,1408500,100
50296,39322625535779,CANCEL,27508163,BUY,LIMIT,1408500,100
50297,39322789223706,NEW,27509691,BUY,LIMIT,1408500,100
50298,39322810695857,CANCEL,27509691,BUY,LIMIT,1408500,100
50299,39322825738098,NEW,27510087,BUY,LIMIT,1408500,100
50300,39322843474206,CANCEL,27510087,BUY,LIMIT,1408500,100
50301,39322879463205,NEW,27510399,BUY,LIMIT,1408500,100
50302,39322943138132,CANCEL,27510399,BUY,LIMIT,1408500,100
50303,39323012612577,NEW,27510875,BUY,LIMIT,1408500,100
50304,39323685967592,CANCEL,27510875,BUY,LIMIT,1408500,100
50305,39323918294791,NEW,27513159,BUY,LIMIT,1408500,100
50306,39323990854616,CANCEL,27513159,BUY,LIMIT,1408500,100
50307,39324419559401,NEW,27515215,SELL,LIMIT,1409400,100
50308,39324420002648,CANCEL,27515215,SELL,LIMIT,1409400,100
50309,39324427458893,NEW,27515299,SELL,LIMIT,1409400,100
50310,39324558222936,CANCEL,27515299,SELL,LIMIT,1409400,100
50311,39324688992808,NEW,27516059,SELL,LIMIT,1409400,100
50312,39324823656019,CANCEL,27516059,SELL,LIMIT,1409400,100
50313,39325067736189,NEW,27517071,BUY,LIMIT,1408500,100
50314,39325081326836,CANCEL,27517071,BUY,LIMIT,1408500,100
50315,39325191371196,CANCEL,27022591,SELL,LIMIT,1411700,100
50316,39325289965077,NEW,27517675,BUY,LIMIT,1408500,100
50317,39325295854795,CANCEL,27517675,BUY,LIMIT,1408500,100
50318,39325388972681,NEW,27517951,SELL,LIMIT,1409400,100
50319,39325399611004,CANCEL,27517951,SELL,LIMIT,1409400,100
50320,39326034453564,NEW,27519535,SELL,LIMIT,1411000,100
50321,39326176812042,NEW,27519843,BUY,LIMIT,1408500,100
50322,39327244594718,CANCEL,27519843,BUY,LIMIT,1408500,100
50323,39327404827475,NEW,27523655,SELL,LIMIT,1409400,100
50324,39327406456047,CANCEL,27501059,BUY,LIMIT,1408600,100
50325,39327964173274,NEW,27525119,BUY,LIMIT,1408600,100
50326,39327965872683,CANCEL,27523655,SELL,LIMIT,1409400,100
50327,39327966143045,NEW,27525191,SELL,LIMIT,1409400,100
50328,39327966565424,CANCEL,27525191,SELL,LIMIT,1409400,100
50329,39328208405714,NEW,27526559,BUY,LIMIT,1408500,100
50330,39328344621153,CANCEL,27526559,BUY,LIMIT,1408500,100
50331,39328486417139,NEW,27527479,BUY,LIMIT,1408500,100
50332,39328486880934,CANCEL,27527479,BUY,LIMIT,1408500,100
50333,39328561999320,NEW,27527711,BUY,LIMIT,1408500,100
50334,39328563829487,CANCEL,27527711,BUY,LIMIT,1408500,100
50335,39330280827532,NEW,27534055,BUY,LIMIT,1408500,100
50336,39330281944621,CANCEL,27534055,BUY,LIMIT,1408500,100
50337,39330296134884,NEW,27534239,BUY,LIMIT,1408500,100
50338,39330302628542,CANCEL,27534239,BUY,LIMIT,1408500,100
50339,39330357009241,NEW,27534607,BUY,LIMIT,1408500,100
50340,39330392199778,CANCEL,27534607,BUY,LIMIT,1408500,100
50341,39330485628657,NEW,27535491,BUY,LIMIT,1408500,100
50342,39330486784309,CANCEL,27535491,BUY,LIMIT,1408500,100
50343,39330497313150,NEW,27535539,BUY,LIMIT,1408500,100
50344,39330517164162,CANCEL,27535539,BUY,LIMIT,1408500,100
50345,39330517593180,NEW,27535611,BUY,LIMIT,1408500,100
50346,39330522086234,CANCEL,27535611,BUY,LIMIT,1408500,100
50347,39330527155557,NEW,27535623,BUY,LIMIT,1408500,100
50348,39330582184844,CANCEL,27535623,BUY,LIMIT,1408500,100
50349,39330582194294,NEW,27535735,SELL,LIMIT,1409400,100
50350,39331467733116,CANCEL,27525119,BUY,LIMIT,1408600,100
50351,39331474927678,NEW,27539311,SELL,LIMIT,1409500,100
50352,39331605849044,CANCEL,27539311,SELL,LIMIT,1409500,100
50353,39331610842387,NEW,27540467,BUY,LIMIT,1408600,100
50354,39331611262671,CANCEL,27540467,BUY,LIMIT,1408600,100
50355,39331611734558,NEW,27540475,BUY,LIMIT,1408600,100
50356,39331664764306,CANCEL,27540475,BUY,LIMIT,1408600,100
50357,39332154360473,NEW,27542547,BUY,LIMIT,1408600,100
50358,39332156887392,CANCEL,27542547,BUY,LIMIT,1408600,100
50359,39332162431538,NEW,27542603,BUY,LIMIT,1408600,100
50360,39332236004695,CANCEL,27542603,BUY,LIMIT,1408600,100
50361,39332236458290,NEW,27542891,BUY,LIMIT,1408600,100
50362,39332475884178,CANCEL,27542891,BUY,LIMIT,1408600,100
50363,39334752723049,CANCEL,27535735,SELL,LIMIT,1409400,100
50364,39334956093132,NEW,27552171,BUY,LIMIT,1408600,100
50365,39334956304393,NEW,27552191,BUY,LIMIT,1408500,100
50366,39335808367532,CANCEL,27022551,BUY,LIMIT,1407600,100
50367,39335808373249,CANCEL,27519535,SELL,LIMIT,1411000,100
50368,39336552363029,CANCEL,27490455,BUY,LIMIT,1408800,100
50369,39336566884018,NEW,27562139,BUY,LIMIT,1408400,100
50370,39336676592307,CANCEL,27562139,BUY,LIMIT,1408400,100
50371,39336685162402,NEW,27565119,BUY,LIMIT,1408400,100
50372,39336751054444,CANCEL,27565119,BUY,LIMIT,1408400,100
50373,39336829915079,NEW,27566015,BUY,LIMIT,1408400,100
