seq,ts_ns,event,order_id,side,type,price,quantity
14841,36030263074161,CANCEL,13484878,BUY,LIMIT,517300,300
14842,36030427927192,NEW,13661778,BUY,LIMIT,518200,100
14843,36030753263716,NEW,13663834,BUY,LIMIT,518200,100
14844,36031352042467,CANCEL,13661778,BUY,LIMIT,518200,100
14845,36032921525663,CANCEL,13663834,BUY,LIMIT,518200,100
14846,36033202726290,CANCEL,13643742,SELL,LIMIT,520300,500
14847,36033202754264,CANCEL,13643746,SELL,LIMIT,520300,100
14848,36033592383468,CANCEL,13643738,BUY,LIMIT,516000,500
14849,36033845648277,NEW,13687766,SELL,LIMIT,518700,300
14850,36033845679543,NEW,13687774,SELL,LIMIT,518700,100
14851,36033970048573,NEW,13689434,SELL,LIMIT,519400,500
14852,36034442103810,NEW,13692770,BUY,LIMIT,517100,500
14853,36034442134035,NEW,13692774,BUY,LIMIT,517100,100
14854,36038720188109,NEW,13725686,SELL,LIMIT,518300,100
14855,36039022026853,NEW,13728134,SELL,LIMIT,518300,46
14856,36039022244367,NEW,13728138,SELL,LIMIT,518400,46
14857,36039022478655,NEW,13728142,SELL,LIMIT,518500,46
14858,36039022690808,NEW,13728146,SELL,LIMIT,518600,46
14859,36039022902255,NEW,13728150,BUY,LIMIT,518000,46
14860,36039023186211,NEW,13728154,BUY,LIMIT,517900,46
14861,36039023465515,NEW,13728158,BUY,LIMIT,517800,46
14862,36039023676786,CANCEL,13687766,SELL,LIMIT,518700,300
14863,36039089971516,CANCEL,13728158,BUY,LIMIT,517800,46
14864,36039091357804,CANCEL,13728146,SELL,LIMIT,518600,46
14865,36040794233219,NEW,13738266,BUY,LIMIT,517800,46
14866,36041059745087,NEW,13739606,SELL,LIMIT,518600,300
14867,36041655807725,NEW,13743898,SELL,LIMIT,518200,100
14868,36041665353608,CANCEL,13743898,SELL,LIMIT,518200,100
14869,36043009003576,NEW,13750958,BUY,LIMIT,518100,100
14870,36043051283785,CANCEL,13750958,BUY,LIMIT,518100,100
14871,36043305605856,NEW,13752878,SELL,LIMIT,518200,100
14872,36043316042890,NEW,13753826,BUY,LIMIT,517700,45
14873,36043551778774,CANCEL,13753826,BUY,LIMIT,517700,45
14874,36043926246572,CANCEL,13752878,SELL,LIMIT,518200,100
14875,36044494175590,NEW,13762058,SELL,LIMIT,518600,45
14876,36046068304897,CANCEL,13762058,SELL,LIMIT,518600,45
14877,36047372772974,NEW,13784174,BUY,LIMIT,517700,45
14878,36047405273431,CANCEL,13784174,BUY,LIMIT,517700,45
14879,36048578169124,NEW,13791822,BUY,LIMIT,517700,45
14880,36048579185828,CANCEL,13791822,BUY,LIMIT,517700,45
14881,36048581176484,NEW,13791958,BUY,LIMIT,517700,45
14882,36048678721813,CANCEL,13791958,BUY,LIMIT,517700,45
14883,36048868083913,NEW,13794298,BUY,LIMIT,517700,45
14884,36048985442239,CANCEL,13794298,BUY,LIMIT,517700,45
14885,36049096332837,NEW,13796874,BUY,LIMIT,517700,45
14886,36049385086409,CANCEL,13796874,BUY,LIMIT,517700,45
14887,36049454732007,NEW,13798330,BUY,LIMIT,517700,45
14888,36049455148915,CANCEL,13798330,BUY,LIMIT,517700,45
14889,36049647042857,NEW,13799014,BUY,LIMIT,517700,45
14890,36049753146155,NEW,13799470,BUY,LIMIT,518100,45
14891,36049753353904,CANCEL,13799014,BUY,LIMIT,517700,45
14892,36049755877200,NEW,13801402,SELL,LIMIT,518600,45
14893,36049755980865,CANCEL,13739606,SELL,LIMIT,518600,300
14894,36049765578262,CANCEL,13801402,SELL,LIMIT,518600,45
14895,36049767944325,NEW,13804402,SELL,LIMIT,518600,45
14896,36049769173306,CANCEL,13804402,SELL,LIMIT,518600,45
14897,36049778223868,NEW,13806534,SELL,LIMIT,518600,45
14898,36049778849568,CANCEL,13806534,SELL,LIMIT,518600,45
14899,36049780239758,NEW,13806758,SELL,LIMIT,518600,45
14900,36049831131325,CANCEL,13806758,SELL,LIMIT,518600,45
14901,36049914078358,CANCEL,13799470,BUY,LIMIT,518100,45
14902,36049914623107,NEW,13810622,BUY,LIMIT,517700,300
14903,36049929021271,NEW,13811558,BUY,LIMIT,517700,45
14904,36050132109110,CANCEL,13811558,BUY,LIMIT,517700,45
14905,36050825694876,NEW,13820902,BUY,LIMIT,517700,45
14906,36050826159198,CANCEL,13820902,BUY,LIMIT,517700,45
14907,36051307567101,NEW,13825374,BUY,LIMIT,518100,100
14908,36051307597385,NEW,13825378,BUY,LIMIT,518100,100
14909,36051307621603,CANCEL,13692774,BUY,LIMIT,517100,100
14910,36051307634494,CANCEL,13825378,BUY,LIMIT,518100,100
14911,36051891855334,NEW,13829322,SELL,LIMIT,518600,45
14912,36051911477230,CANCEL,13728134,SELL,LIMIT,518300,46
14913,36051911612586,CANCEL,13725686,SELL,LIMIT,518300,100
14914,36051912315410,CANCEL,13738266,BUY,LIMIT,517800,46
14915,36052138699239,CANCEL,13728138,SELL,LIMIT,518400,46
14916,36052138703342,CANCEL,13728154,BUY,LIMIT,517900,46
14917,36052138820846,CANCEL,13810622,BUY,LIMIT,517700,300
14918,36052553796018,NEW,13835606,SELL,LIMIT,518700,45
14919,36052554023923,NEW,13835610,SELL,LIMIT,518800,45
14920,36052599063419,CANCEL,13835610,SELL,LIMIT,518800,45
14921,36052863141783,NEW,13838102,SELL,LIMIT,518800,45
14922,36052934279254,CANCEL,13838102,SELL,LIMIT,518800,45
14923,36052949123425,NEW,13838866,BUY,LIMIT,517900,45
14924,36053107270310,CANCEL,13825374,BUY,LIMIT,518100,100
14925,36053270490921,CANCEL,13838866,BUY,LIMIT,517900,45
14926,36053325773746,NEW,13842474,BUY,LIMIT,517900,45
14927,36053326530709,CANCEL,13842474,BUY,LIMIT,517900,45
14928,36054055881422,NEW,13846790,BUY,LIMIT,517900,45
14929,36054361991062,CANCEL,13846790,BUY,LIMIT,517900,45
14930,36054501302263,NEW,13850074,SELL,LIMIT,518800,45
14931,36054501915615,CANCEL,13850074,SELL,LIMIT,518800,45
14932,36054509914109,NEW,13850418,SELL,LIMIT,518800,45
14933,36054513363059,CANCEL,13850418,SELL,LIMIT,518800,45
14934,36054571484630,NEW,13851174,SELL,LIMIT,518800,45
14935,36054738970098,CANCEL,13851174,SELL,LIMIT,518800,45
14936,36055588834137,NEW,13855722,BUY,LIMIT,517900,45
14937,36055697466709,CANCEL,13855722,BUY,LIMIT,517900,45
14938,36056405118398,NEW,13860778,BUY,LIMIT,517900,45
14939,36056407550082,CANCEL,13860778,BUY,LIMIT,517900,45
14940,36056414670447,NEW,13860978,BUY,LIMIT,517900,45
14941,36056415716151,CANCEL,13860978,BUY,LIMIT,517900,45
14942,36056876184005,NEW,13863898,SELL,LIMIT,518800,45
14943,36056877163155,CANCEL,13863898,SELL,LIMIT,518800,45
14944,36057645526356,NEW,13867666,SELL,LIMIT,518800,45
14945,36057647758021,CANCEL,13867666,SELL,LIMIT,518800,45
14946,36057653439213,NEW,13867810,SELL,LIMIT,518800,45
14947,36057656900062,CANCEL,13867810,SELL,LIMIT,518800,45
14948,36057766135199,NEW,13868978,SELL,LIMIT,518800,45
14949,36057784364931,CANCEL,13868978,SELL,LIMIT,518800,45
14950,36057807812307,NEW,13869098,SELL,LIMIT,518800,45
14951,36057819765386,CANCEL,13869098,SELL,LIMIT,518800,45
14952,36057844840158,NEW,13869418,SELL,LIMIT,518800,45
14953,36058559260886,CANCEL,13728142,SELL,LIMIT,518500,46
14954,36058559466762,CANCEL,13728150,BUY,LIMIT,518000,46
14955,36058559881240,NEW,13874190,SELL,LIMIT,518900,45
14956,36058564369756,CANCEL,13829322,SELL,LIMIT,518600,45
14957,36058871888376,NEW,13877038,SELL,LIMIT,519000,300
14958,36058995504143,NEW,13880482,BUY,LIMIT,518100,45
14959,36059131500463,CANCEL,13880482,BUY,LIMIT,518100,45
14960,36059456909678,NEW,13884070,BUY,LIMIT,518100,45
14961,36059693244189,CANCEL,13884070,BUY,LIMIT,518100,45
14962,36060089960807,NEW,13888070,SELL,LIMIT,519000,1
14963,36060089968888,NEW,13888074,BUY,LIMIT,518100,1
14964,36060379690660,CANCEL,13888074,BUY,LIMIT,518100,1
14965,36060589093306,NEW,13891650,BUY,LIMIT,518100,46
14966,36060632467233,CANCEL,13891650,BUY,LIMIT,518100,46
14967,36060686464841,NEW,13892194,BUY,LIMIT,518100,46
14968,36060687921417,CANCEL,13892194,BUY,LIMIT,518100,46
14969,36060998250171,CANCEL,13888070,SELL,LIMIT,519000,1
14970,36061145716666,CANCEL,13692770,BUY,LIMIT,517100,500
14971,36061660819465,NEW,13902118,SELL,LIMIT,519000,46
14972,36061661337854,CANCEL,13902118,SELL,LIMIT,519000,46
14973,36061672599648,NEW,13902186,SELL,LIMIT,519000,46
14974,36061687032039,CANCEL,13902186,SELL,LIMIT,519000,46
14975,36061687705370,NEW,13902242,SELL,LIMIT,519000,46
14976,36061715292228,CANCEL,13902242,SELL,LIMIT,519000,46
14977,36061736526280,NEW,13903066,SELL,LIMIT,519000,46
14978,36061798510249,CANCEL,13903066,SELL,LIMIT,519000,46
14979,36061812492166,NEW,13904062,SELL,LIMIT,519000,46
14980,36061816732763,CANCEL,13904062,SELL,LIMIT,519000,46
14981,36061970668532,NEW,13906362,BUY,LIMIT,517400,500
14982,36061970700343,NEW,13906366,BUY,LIMIT,517400,100
14983,36061990145829,NEW,13906674,SELL,LIMIT,519000,46
14984,36062932767388,CANCEL,13906674,SELL,LIMIT,519000,46
14985,36063051052834,NEW,13917250,SELL,LIMIT,519000,46
14986,36063054047910,CANCEL,13917250,SELL,LIMIT,519000,46
14987,36063168059306,NEW,13917998,SELL,LIMIT,519000,46
14988,36063168760196,CANCEL,13917998,SELL,LIMIT,519000,46
14989,36063256187476,NEW,13918878,SELL,LIMIT,519000,46
14990,36063318038912,CANCEL,13918878,SELL,LIMIT,519000,46
14991,36063752607560,NEW,13921794,SELL,LIMIT,519000,46
14992,36063753027384,NEW,13921906,BUY,LIMIT,518100,3
14993,36063760595053,CANCEL,13835606,SELL,LIMIT,518700,45
14994,36063760607026,NEW,13922382,BUY,LIMIT,518500,49
14995,36063760614107,CANCEL,13921906,BUY,LIMIT,518100,3
14996,36063760623487,CANCEL,13687774,SELL,LIMIT,518700,100
14997,36063760797061,CANCEL,13877038,SELL,LIMIT,519000,300
14998,36063760808694,NEW,13922430,SELL,LIMIT,519100,4
14999,36063761129119,CANCEL,13922382,BUY,LIMIT,518500,49
15000,36063761129119,NEW,13922442,BUY,LIMIT,518600,49
15001,36064778883806,CANCEL,13922430,SELL,LIMIT,519100,4
15002,36065032992578,CANCEL,13922442,BUY,LIMIT,518600,49
15003,36065714746522,NEW,13933226,SELL,LIMIT,519100,49
15004,36065820824929,CANCEL,13933226,SELL,LIMIT,519100,49
15005,36065943674870,NEW,13935994,SELL,LIMIT,519100,49
15006,36066012421454,NEW,13936266,BUY,LIMIT,518600,100
15007,36066042953774,CANCEL,13936266,BUY,LIMIT,518600,100
15008,36066412974436,NEW,13942062,BUY,LIMIT,518600,100
15009,36066413005080,NEW,13942066,BUY,LIMIT,518600,100
15010,36066413024776,CANCEL,13906366,BUY,LIMIT,517400,100
15011,36066413040495,CANCEL,13942066,BUY,LIMIT,518600,100
15012,36066502487409,CANCEL,13942062,BUY,LIMIT,518600,100
15013,36066540645431,NEW,13944278,BUY,LIMIT,518600,100
15014,36066540675478,NEW,13944282,BUY,LIMIT,518600,100
15015,36066540709279,CANCEL,13944282,BUY,LIMIT,518600,100
15016,36067063877509,CANCEL,13944278,BUY,LIMIT,518600,100
15017,36067270755187,NEW,13950302,BUY,LIMIT,518600,100
15018,36067270785049,NEW,13950306,BUY,LIMIT,518600,100
15019,36067270818645,CANCEL,13950306,BUY,LIMIT,518600,100
15020,36068023220458,CANCEL,13869418,SELL,LIMIT,518800,45
15021,36068023289569,CANCEL,13950302,BUY,LIMIT,518600,100
15022,36068023429563,NEW,13956382,BUY,LIMIT,518700,49
15023,36068023630670,NEW,13956390,SELL,LIMIT,519200,49
15024,36068048036964,CANCEL,13874190,SELL,LIMIT,518900,45
15025,36068052887020,CANCEL,13956382,BUY,LIMIT,518700,49
15026,36068052887020,NEW,900000000285,SELL,MARKET,,49
15027,36068190986259,NEW,13957406,SELL,LIMIT,518800,100
15028,36068371788667,CANCEL,13689434,SELL,LIMIT,519400,500
15029,36069151656027,NEW,13963054,SELL,LIMIT,519900,500
15030,36069874363846,NEW,13967598,BUY,LIMIT,518700,100
15031,36069874416197,NEW,13967606,BUY,LIMIT,518700,100
15032,36070123041876,CANCEL,13957406,SELL,LIMIT,518800,100
15033,36070123041876,NEW,900000000286,BUY,MARKET,,100
15034,36070386586670,CANCEL,13956390,SELL,LIMIT,519200,49
15035,36070415671742,NEW,13971426,SELL,LIMIT,519200,49
15036,36070452248501,CANCEL,13971426,SELL,LIMIT,519200,49
15037,36070565193489,NEW,13973514,SELL,LIMIT,519200,49
15038,36070567591666,CANCEL,13973514,SELL,LIMIT,519200,49
15039,36070627803804,NEW,13974054,SELL,LIMIT,519200,49
15040,36070636203963,CANCEL,13974054,SELL,LIMIT,519200,49
15041,36070640480914,NEW,13974834,SELL,LIMIT,519200,49
15042,36071056239620,NEW,13980246,SELL,LIMIT,518900,100
15043,36071056567365,CANCEL,13967598,BUY,LIMIT,518700,100
15044,36071186876016,NEW,13981170,SELL,LIMIT,519300,300
15045,36071733292521,NEW,13984754,SELL,LIMIT,519300,4
15046,36071853778978,NEW,13985134,SELL,LIMIT,518900,100
15047,36071987967808,CANCEL,13967606,BUY,LIMIT,518700,100
15048,36072301590387,CANCEL,13980246,SELL,LIMIT,518900,100
15049,36072774922312,CANCEL,13984754,SELL,LIMIT,519300,4
15050,36072775067193,CANCEL,13981170,SELL,LIMIT,519300,300
15051,36072775128285,CANCEL,13974834,SELL,LIMIT,519200,49
15052,36072776735795,NEW,13990762,BUY,LIMIT,518400,49
15053,36072776982765,NEW,13990770,BUY,LIMIT,518300,49
15054,36072780145416,CANCEL,13990770,BUY,LIMIT,518300,49
15055,36072782446535,CANCEL,13985134,SELL,LIMIT,518900,100
15056,36072783632790,NEW,13990818,BUY,LIMIT,518300,49
15057,36072851823546,CANCEL,13935994,SELL,LIMIT,519100,49
15058,36073013438552,CANCEL,13990818,BUY,LIMIT,518300,49
15059,36073014010786,NEW,13992202,BUY,LIMIT,518300,49
15060,36076146907880,NEW,14013998,SELL,LIMIT,518800,49
15061,36076147091464,CANCEL,14013998,SELL,LIMIT,518800,49
15062,36076147091464,NEW,14014014,SELL,LIMIT,518700,49
15063,36076147930328,NEW,14014054,BUY,LIMIT,518200,49
15064,36076148084186,NEW,14014058,BUY,LIMIT,518200,300
15065,36077444051892,NEW,14021066,BUY,LIMIT,518100,3
15066,36077444246019,CANCEL,13921794,SELL,LIMIT,519000,46
15067,36077444296154,CANCEL,14014058,BUY,LIMIT,518200,300
15068,36077445083196,CANCEL,14021066,BUY,LIMIT,518100,3
15069,36077544157598,NEW,14021446,SELL,LIMIT,519000,49
15070,36077570086151,CANCEL,14021446,SELL,LIMIT,519000,49
15071,36077570547609,NEW,14021618,SELL,LIMIT,519000,49
15072,36077570975060,CANCEL,14021618,SELL,LIMIT,519000,49
15073,36077580101368,NEW,14021782,SELL,LIMIT,519000,49
15074,36077581502112,CANCEL,14021782,SELL,LIMIT,519000,49
15075,36077582918002,NEW,14021842,SELL,LIMIT,519000,49
15076,36077851087293,CANCEL,14021842,SELL,LIMIT,519000,49
15077,36078903830898,CANCEL,14014054,BUY,LIMIT,518200,49
15078,36079361548969,CANCEL,14014014,SELL,LIMIT,518700,49
15079,36079579631289,NEW,14034034,SELL,LIMIT,518700,100
15080,36079685809791,CANCEL,14034034,SELL,LIMIT,518700,100
15081,36079750525088,NEW,14034934,SELL,LIMIT,518700,100
15082,36079792064332,NEW,14035150,SELL,LIMIT,519000,2
15083,36079792070008,NEW,14035154,BUY,LIMIT,518200,2
15084,36079875570057,NEW,14035394,SELL,LIMIT,519100,2
15085,36080537077279,CANCEL,14034934,SELL,LIMIT,518700,100
15086,36081008784358,CANCEL,14035394,SELL,LIMIT,519100,2
15087,36081280443791,NEW,14044066,SELL,LIMIT,519100,51
15088,36081324696097,CANCEL,14044066,SELL,LIMIT,519100,51
15089,36081728204016,NEW,14045918,SELL,LIMIT,519100,51
15090,36081729157156,NEW,14045922,BUY,LIMIT,518200,300
15091,36082087628002,CANCEL,14045918,SELL,LIMIT,519100,51
15092,36082237102296,NEW,14048330,SELL,LIMIT,519100,51
15093,36082278929634,CANCEL,14048330,SELL,LIMIT,519100,51
15094,36082483608302,NEW,14050114,SELL,LIMIT,519100,51
15095,36083335905220,CANCEL,14035154,BUY,LIMIT,518200,2
15096,36083335910437,NEW,14055718,BUY,LIMIT,518600,51
15097,36083336101647,CANCEL,14045922,BUY,LIMIT,518200,300
15098,36083336106781,CANCEL,13992202,BUY,LIMIT,518300,49
15099,36083336308128,CANCEL,14055718,BUY,LIMIT,518600,51
15100,36083337602265,NEW,14055758,SELL,LIMIT,519200,2
15101,36083365325503,CANCEL,14055758,SELL,LIMIT,519200,2
15102,36083446629682,NEW,14057946,SELL,LIMIT,519200,51
15103,36083453965939,CANCEL,14057946,SELL,LIMIT,519200,51
15104,36083587668523,NEW,14058822,SELL,LIMIT,519200,51
15105,36083712621386,CANCEL,14058822,SELL,LIMIT,519200,51
15106,36083822928809,NEW,14060518,SELL,LIMIT,519200,51
15107,36083937329633,CANCEL,14060518,SELL,LIMIT,519200,51
15108,36084240809353,NEW,14063070,SELL,LIMIT,519200,51
15109,36084269322845,CANCEL,14063070,SELL,LIMIT,519200,51
15110,36084284166382,NEW,14063206,SELL,LIMIT,519200,51
15111,36084345838885,CANCEL,14063206,SELL,LIMIT,519200,51
15112,36084963470213,NEW,14065850,BUY,LIMIT,518300,51
15113,36085630880015,CANCEL,14065850,BUY,LIMIT,518300,51
15114,36085632233797,NEW,14070818,BUY,LIMIT,518300,51
15115,36085750111131,CANCEL,14070818,BUY,LIMIT,518300,51
15116,36085966187335,NEW,14072234,BUY,LIMIT,518300,51
15117,36085966790930,CANCEL,14072234,BUY,LIMIT,518300,51
15118,36087457695241,NEW,14079142,BUY,LIMIT,518300,300
15119,36087825013504,NEW,14080330,BUY,LIMIT,518300,51
15120,36087912726544,CANCEL,14080330,BUY,LIMIT,518300,51
15121,36088552963008,NEW,14084934,BUY,LIMIT,518300,51
15122,36088649984801,CANCEL,14084934,BUY,LIMIT,518300,51
15123,36088745655546,NEW,14086286,BUY,LIMIT,518300,51
15124,36088777610425,CANCEL,14086286,BUY,LIMIT,518300,51
15125,36088785944715,NEW,14086538,BUY,LIMIT,518300,51
15126,36088912063759,CANCEL,14086538,BUY,LIMIT,518300,51
15127,36088953744424,NEW,14087282,BUY,LIMIT,518300,51
15128,36089156537338,CANCEL,14087282,BUY,LIMIT,518300,51
15129,36089163261384,NEW,14088102,BUY,LIMIT,518300,51
15130,36089176610016,CANCEL,14088102,BUY,LIMIT,518300,51
15131,36089205180757,NEW,14088382,BUY,LIMIT,518300,51
15132,36089947668879,NEW,14093730,SELL,LIMIT,518800,49
15133,36089947849737,CANCEL,14079142,BUY,LIMIT,518300,300
15134,36089947861330,CANCEL,14050114,SELL,LIMIT,519100,51
15135,36089947870117,NEW,14093738,BUY,LIMIT,518200,49
15136,36089948161057,CANCEL,14093730,SELL,LIMIT,518800,49
15137,36089948161057,NEW,14093754,SELL,LIMIT,518700,49
15138,36091260794520,CANCEL,14093738,BUY,LIMIT,518200,49
15139,36091330993132,CANCEL,14093754,SELL,LIMIT,518700,49
15140,36091715038478,NEW,14105014,BUY,LIMIT,518200,49
15141,36091719266640,CANCEL,14105014,BUY,LIMIT,518200,49
15142,36091725865127,NEW,14105110,BUY,LIMIT,518200,49
15143,36091777387956,CANCEL,14105110,BUY,LIMIT,518200,49
15144,36092013990573,NEW,14106502,BUY,LIMIT,518200,300
15145,36093120151336,NEW,14111318,SELL,LIMIT,519100,49
15146,36093120558178,CANCEL,14111318,SELL,LIMIT,519100,49
15147,36093278896389,NEW,14111958,SELL,LIMIT,519100,49
15148,36093486420976,CANCEL,14111958,SELL,LIMIT,519100,49
15149,36093980781342,NEW,14118042,SELL,LIMIT,519100,49
15150,36094638004364,CANCEL,14118042,SELL,LIMIT,519100,49
15151,36094645443575,NEW,14122178,SELL,LIMIT,519100,49
15152,36094913740672,CANCEL,14122178,SELL,LIMIT,519100,49
15153,36094923913681,NEW,14124270,SELL,LIMIT,519100,49
15154,36096482709295,CANCEL,14088382,BUY,LIMIT,518300,51
15155,36096483120280,NEW,14135546,BUY,LIMIT,518600,49
15156,36096483183018,CANCEL,14135546,BUY,LIMIT,518600,49
15157,36096483183018,NEW,14135554,BUY,LIMIT,518700,49
15158,36096483329840,NEW,14135562,SELL,LIMIT,519200,49
15159,36097504931657,CANCEL,14135562,SELL,LIMIT,519200,49
15160,36097620046297,NEW,14141526,SELL,LIMIT,519200,49
15161,36097878500242,CANCEL,14141526,SELL,LIMIT,519200,49
15162,36098000760465,NEW,14144734,SELL,LIMIT,519200,49
15163,36099961142350,CANCEL,14144734,SELL,LIMIT,519200,49
15164,36100269519156,NEW,14165350,SELL,LIMIT,519200,49
15165,36102924907641,CANCEL,14165350,SELL,LIMIT,519200,49
15166,36103080163210,CANCEL,14135554,BUY,LIMIT,518700,49
15167,36103524190936,NEW,14182742,SELL,LIMIT,519200,49
15168,36105038129335,NEW,14197238,BUY,LIMIT,518700,49
15169,36105038133685,NEW,14197242,SELL,LIMIT,519300,4
15170,36105038209115,CANCEL,14106502,BUY,LIMIT,518200,300
15171,36105038321009,CANCEL,13990762,BUY,LIMIT,518400,49
15172,36105038458546,CANCEL,14197238,BUY,LIMIT,518700,49
15173,36105038458546,NEW,14197266,BUY,LIMIT,518800,49
15174,36105039170395,NEW,14197278,SELL,LIMIT,519400,43
15175,36105039735570,CANCEL,14035150,SELL,LIMIT,519000,2
15176,36105040856890,CANCEL,14197278,SELL,LIMIT,519400,43
15177,36105043366411,NEW,14197290,BUY,LIMIT,518800,100
15178,36105264308188,CANCEL,14197266,BUY,LIMIT,518800,49
15179,36105264308188,REDUCE,14197290,BUY,LIMIT,518800,49
15180,36105264308188,NEW,900000000287,SELL,MARKET,,100
15181,36105267086497,CANCEL,14197242,SELL,LIMIT,519300,4
15182,36105273720445,CANCEL,14197290,BUY,LIMIT,518800,49
15183,36105292090049,NEW,14199102,SELL,LIMIT,519300,49
15184,36105311059608,CANCEL,14199102,SELL,LIMIT,519300,49
15185,36105330456585,NEW,14199238,SELL,LIMIT,519300,49
15186,36105786967001,CANCEL,14199238,SELL,LIMIT,519300,49
15187,36105792101358,NEW,14203646,SELL,LIMIT,519300,49
15188,36106107128290,CANCEL,14203646,SELL,LIMIT,519300,49
15189,36106150258174,NEW,14205510,SELL,LIMIT,519300,49
15190,36106478503256,NEW,14208334,BUY,LIMIT,518900,49
15191,36106478507401,NEW,14208338,SELL,LIMIT,519400,45
15192,36106478901109,CANCEL,14208334,BUY,LIMIT,518900,49
15193,36106823183993,CANCEL,14124270,SELL,LIMIT,519100,49
15194,36106823398838,NEW,14215094,BUY,LIMIT,519000,49
15195,36106823789674,CANCEL,14215094,BUY,LIMIT,519000,49
15196,36106891248201,CANCEL,14208338,SELL,LIMIT,519400,45
15197,36106906774953,NEW,14223282,BUY,LIMIT,518600,49
15198,36106906982239,NEW,14223322,BUY,LIMIT,518500,49
15199,36106907419109,CANCEL,14223322,BUY,LIMIT,518500,49
15200,36106923097354,NEW,14224290,BUY,LIMIT,518500,49
15201,36106924127582,CANCEL,14224290,BUY,LIMIT,518500,49
15202,36106924332156,NEW,14224570,BUY,LIMIT,518500,49
15203,36106977591248,CANCEL,14224570,BUY,LIMIT,518500,49
15204,36106978681294,NEW,14226646,BUY,LIMIT,518500,49
15205,36106999264589,CANCEL,14226646,BUY,LIMIT,518500,49
15206,36107017868517,NEW,14227502,BUY,LIMIT,518500,49
15207,36107044098278,CANCEL,14227502,BUY,LIMIT,518500,49
15208,36107044413824,NEW,14227798,BUY,LIMIT,518500,300
15209,36107079546732,NEW,14228494,BUY,LIMIT,518500,49
15210,36107232293563,CANCEL,14228494,BUY,LIMIT,518500,49
15211,36107516530109,NEW,14232482,BUY,LIMIT,518500,49
15212,36107516973676,CANCEL,14232482,BUY,LIMIT,518500,49
15213,36107577980185,NEW,14232858,BUY,LIMIT,518500,49
15214,36107578434471,CANCEL,14232858,BUY,LIMIT,518500,49
15215,36107832753080,CANCEL,13906362,BUY,LIMIT,517400,500
15216,36108359353825,NEW,14237822,SELL,LIMIT,519400,49
15217,36108588434402,CANCEL,14237822,SELL,LIMIT,519400,49
15218,36108589142619,NEW,14239038,BUY,LIMIT,517800,600
15219,36108607161981,NEW,14239614,SELL,LIMIT,519400,49
15220,36108847254635,NEW,14240842,BUY,LIMIT,518900,100
15221,36109622377202,CANCEL,14227798,BUY,LIMIT,518500,300
15222,36109622449811,NEW,14245326,BUY,LIMIT,518900,49
15223,36109622543695,CANCEL,14240842,BUY,LIMIT,518900,100
15224,36109622653530,CANCEL,14223282,BUY,LIMIT,518600,49
15225,36109622712261,CANCEL,14245326,BUY,LIMIT,518900,49
15226,36109622712261,NEW,14245338,BUY,LIMIT,519000,49
15227,36109630807313,NEW,14245362,BUY,LIMIT,519000,200
15228,36109649644347,NEW,14245462,SELL,LIMIT,519500,49
15229,36110263042452,CANCEL,14182742,SELL,LIMIT,519200,49
15230,36110264084765,NEW,14250046,BUY,LIMIT,519100,49
15231,36110271880393,CANCEL,14245362,BUY,LIMIT,519000,200
15232,36110305493690,CANCEL,14250046,BUY,LIMIT,519100,49
15233,36110480666823,NEW,14251998,BUY,LIMIT,519000,200
15234,36110910761916,NEW,14256158,BUY,LIMIT,519100,49
15235,36110913223221,CANCEL,14256158,BUY,LIMIT,519100,49
15236,36110922511508,CANCEL,14251998,BUY,LIMIT,519000,200
15237,36111033724221,NEW,14260666,SELL,LIMIT,519600,49
15238,36111522921635,CANCEL,14260666,SELL,LIMIT,519600,49
15239,36111523551724,NEW,14264762,SELL,LIMIT,519600,49
15240,36111623197983,NEW,14265462,BUY,LIMIT,518700,300
15241,36111670234000,CANCEL,14264762,SELL,LIMIT,519600,49
15242,36111770563027,NEW,14266330,BUY,LIMIT,519100,100
15243,36111811080734,CANCEL,14266330,BUY,LIMIT,519100,100
15244,36111880034663,NEW,14267142,SELL,LIMIT,519600,49
15245,36111888816131,NEW,14267194,BUY,LIMIT,519100,100
15246,36112737695861,CANCEL,14205510,SELL,LIMIT,519300,49
15247,36112737904396,NEW,14277022,BUY,LIMIT,519200,49
15248,36112737909015,CANCEL,14267194,BUY,LIMIT,519100,100
15249,36112738351616,CANCEL,14265462,BUY,LIMIT,518700,300
15250,36112738517022,CANCEL,14277022,BUY,LIMIT,519200,49
15251,36113069600046,CANCEL,13963054,SELL,LIMIT,519900,500
15252,36113534295262,NEW,14282978,SELL,LIMIT,519700,49
15253,36113652982391,CANCEL,14239614,SELL,LIMIT,519400,49
15254,36113665342388,NEW,14283854,SELL,LIMIT,519800,49
15255,36113666209875,CANCEL,14283854,SELL,LIMIT,519800,49
15256,36113915904489,NEW,14286854,SELL,LIMIT,520500,600
15257,36113922262927,NEW,14287066,BUY,LIMIT,518900,49
15258,36113936820767,CANCEL,14282978,SELL,LIMIT,519700,49
15259,36113953126196,NEW,14287534,SELL,LIMIT,519700,49
15260,36113953643284,CANCEL,14287534,SELL,LIMIT,519700,49
15261,36114153498541,NEW,14289378,SELL,LIMIT,519700,49
15262,36114160217322,CANCEL,14289378,SELL,LIMIT,519700,49
15263,36114185918962,NEW,14289822,SELL,LIMIT,519700,49
